Gene,Ribo_logFC,Ribo_padj,Input_logFC,Input_padj,TE_logFC,TE_padj,Group
Ncaph,0.256385932,0.355521032,-1.27285107,0.002340705,1.906661731,0.000467784,Buffered (Special)
Ncaph2,-0.019300403,0.958677815,0.210906084,0.664503568,-0.230246735,0.727998891,No change
Ncbp1,0.293716685,0.315857617,-0.038045271,0.957941162,0.428440594,0.427359138,No change
Ncbp2,-0.113661598,0.667085276,0.577418705,0.173752407,-0.904743578,0.100250527,No change
Ncbp3,0.093861973,0.767218505,0.912765328,0.031429791,-0.552413533,0.317313868,No change
Nceh1,-0.104765667,0.710901575,-0.033203228,0.9554744,-0.199019274,0.767221443,No change
Ncf1,-0.023036453,0.95240628,-0.376648114,0.370535498,0.30619137,0.581966352,No change
Ncf2,0.028264083,0.941958692,-0.187423207,0.697969886,0.231117967,0.713459577,No change
Ncf4,-0.10008594,0.757604012,-0.24249352,0.632474017,0.056174294,0.940449028,No change
Nck1,-0.069776682,0.834361544,-0.007198782,0.990242121,-0.142050876,0.838206432,No change
Nckap1l,0.431197145,0.190660356,-0.669353861,0.118502531,1.3543344,0.018521691,No change
Ncl,0.992966082,0.000397605,0.698014857,0.1031508,0.158293324,0.816043966,No change
Ncln,-0.066821108,0.834096151,-0.28413048,0.539410653,0.080524531,0.914578557,No change
Ncoa2,0.053324207,0.879725594,-1.742697671,0.004265361,1.938602739,0.006312909,Buffered (Special)
Ncoa3,-0.041913445,0.905277247,0.083540011,0.881286305,-0.163859714,0.816199575,No change
Ncoa4,0.152055788,0.600913883,-1.434239911,0.000617455,1.794985398,0.002282852,Buffered (Special)
Ncoa5,0.065708454,0.850528672,0.231929607,0.63349934,-0.044286894,0.954942701,No change
Ncor1,0.119523709,0.713924855,0.145780701,0.767187158,0.059200532,0.938850662,No change
Ncor2,0.146953243,0.623448835,-0.080646218,0.88629757,0.334273941,0.574259618,No change
Ncstn,-0.159926089,0.572847408,-1.766163171,3.77E-05,1.230985217,0.026618204,Buffered (Special)
Ndc80,0.130914168,0.595656968,-0.180391325,0.702291309,0.551743527,0.327942569,No change
Ndel1,-0.061115556,0.865231897,-0.822447325,0.05255236,0.54836265,0.325171721,No change
Ndfip1,-0.202313615,0.469409857,-0.554053793,0.186267202,0.125869003,0.855540663,No change
Ndufa10,0.063504787,0.834096151,0.686907769,0.154215598,-0.33259739,0.597486809,No change
Ndufa11,7.39E-05,0.998754989,2.234547925,8.93E-05,-2.039349205,0.00704013,Buffered (Special)
Ndufa13,-0.097231878,0.749475517,2.48533355,5.18E-06,-2.694968567,0.000252873,Buffered (Special)
Ndufa5,-0.024412348,0.947268561,3.224458519,1.06E-10,-3.253064879,9.51E-07,Buffered (Special)
Ndufa6,-0.029300925,0.929050565,1.757967498,0.001176792,-1.728352782,0.015403488,Buffered (Special)
Ndufa7,-0.003439934,0.989883812,1.398572722,0.011306716,-1.188769967,0.089318249,No change
Ndufa8,0.034572696,0.922906549,1.34899612,0.006874562,-1.082005051,0.082767076,No change
Ndufa9,-0.023301856,0.952119893,0.235733633,0.643133467,-0.243676788,0.719355177,No change
Ndufaf7,0.037944269,0.913120809,0.436551071,0.327225606,-0.256458107,0.690251988,No change
Ndufb10,-0.05998899,0.872355144,2.288781343,4.13E-06,-2.394564956,0.000182668,Buffered (Special)
Ndufb5,-0.06653595,0.834096151,1.474529082,0.003684028,-1.617646567,0.018521691,Buffered (Special)
Ndufb7,-0.120051808,0.675209083,3.196834361,4.21E-08,-3.488885937,8.82E-06,Buffered (Special)
Ndufb9,-0.011662032,0.974372412,1.933755199,0.000117008,-1.867964747,0.003755742,Buffered (Special)
Ndufs1,0.257943697,0.352837131,-0.279713989,0.529595663,0.774996498,0.154116527,No change
Ndufs2,0.0741404,0.83175329,0.320002336,0.490623449,-0.125268267,0.864033329,No change
Ndufs4,0.10460212,0.749475517,1.945638589,5.72E-05,-1.517363688,0.01280354,Buffered (Special)
Ndufs5,-0.002683161,0.992068877,2.587107479,2.85E-06,-2.445847641,0.000901698,Buffered (Special)
Ndufs6,0.078275842,0.80845525,3.126839147,3.54E-09,-2.713502881,0.000134129,Buffered (Special)
Ndufs7,-0.076599009,0.802350703,1.387389092,0.003278373,-1.588976092,0.013123153,Buffered (Special)
Ndufs8,0.006058126,0.987241338,0.621610731,0.209282667,-0.477377069,0.433239084,No change
Ndufv1,0.061491131,0.86614369,0.27861702,0.565088864,-0.107232384,0.886910574,No change
Ndufv2,0.018722518,0.959774684,1.051308238,0.033700933,-0.856004859,0.158761093,No change
Ndufv3,-0.076478497,0.819316924,0.916875558,0.078336538,-0.983219887,0.131545336,No change
Necap2,-0.005189514,0.987241338,-0.142683481,0.772114631,0.120848388,0.86229876,No change
Nedd1,0.019515935,0.955903611,-0.809722067,0.075916228,0.772362604,0.193374514,No change
Nedd8,0.01269513,0.973189406,2.128285251,4.50E-05,-1.946898422,0.003926106,Buffered (Special)
Nedd9,-0.095114405,0.736748783,-1.06345872,0.027095163,0.571874518,0.344025893,No change
Neil3,0.180012658,0.521060135,-0.023608655,0.969035873,0.345098676,0.555852821,No change
Nek2,0.183730164,0.459289702,0.610228585,0.20999388,-0.099335452,0.896758683,No change
Nek9,0.019426601,0.958677815,0.146137509,0.775966229,-0.078967325,0.919769333,No change
Nelfb,-0.034448924,0.918155,-0.359697706,0.407284688,0.225965395,0.727998891,No change
Nelfcd,-0.083481559,0.784525661,-0.214093339,0.652226723,-0.00131424,0.999930531,No change
Nelfe,-0.090097757,0.756865218,0.573497675,0.223166263,-0.763766569,0.20365489,No change
Nemf,0.741808703,0.04235769,0.351079172,0.414708775,0.36557857,0.52038325,No change
Neu1,-0.383380176,0.233064612,-0.005304534,0.991343651,-0.556113632,0.321564768,No change
Nf2,0.061805984,0.834096151,-0.563269329,0.210436872,0.683624548,0.263250779,No change
Nfam1,-0.149999749,0.619367846,-1.217418471,0.008581679,0.767831583,0.180059523,No change
Nfatc1,0.019210148,0.955903611,-1.103620437,0.033438767,1.033845716,0.115368409,No change
Nfe2,-0.22927512,0.419725991,-0.312991848,0.493478372,-0.069262283,0.929521571,No change
Nfe2l1,-0.069134762,0.830337,0.318075368,0.491756987,-0.452602307,0.434852848,No change
Nfe2l2,-0.089691838,0.748834763,-0.490500806,0.255612638,0.158360077,0.822513803,No change
Nfic,-0.057952465,0.865231897,-0.32977451,0.481509968,0.151741687,0.826807441,No change
Nfkb1,-0.024657668,0.954111488,-0.085157217,0.877715599,0.042446862,0.952952652,No change
Nfkbia,-0.638777301,0.072337774,0.288291033,0.565814392,-0.94844198,0.120162079,No change
Nfu1,0.086561846,0.79788296,0.472059582,0.316487492,-0.223794593,0.742290026,No change
Nfx1,0.247510547,0.384024974,-0.735677797,0.077622793,1.312906922,0.01232399,No change
Nfya,-0.038267138,0.911773563,0.608873173,0.179388649,-0.633609674,0.274033958,No change
Nfyb,0.009813482,0.979339781,0.024572855,0.970168069,0.007954735,0.991484927,No change
Nfyc,0.0347828,0.920431737,-0.116101693,0.820079105,0.192826872,0.774156662,No change
Ngdn,-0.065261298,0.854149536,0.754290357,0.107572583,-0.857248035,0.148695232,No change
Ngly1,-0.081236543,0.796209626,-0.588761551,0.161006272,0.30369518,0.607877027,No change
Ngp,0.169572608,0.552347488,0.47643215,0.318996651,-0.112071803,0.883481893,No change
Nhlrc2,0.066133094,0.834096151,0.167173846,0.74796304,0.035112796,0.963350248,No change
Nhp2,-0.093565134,0.762557535,2.178515339,9.14E-05,-2.37290665,0.00124456,Buffered (Special)
Nhsl2,0.058211072,0.859303643,-0.116536983,0.825058491,0.260275228,0.688092181,No change
Nif3l1,0.064027065,0.82881993,-0.448440461,0.341878663,0.578937704,0.341064807,No change
Nifk,0.074167483,0.834951138,0.234957269,0.618519307,-0.06168898,0.938544648,No change
Nin,-0.034619085,0.92525908,-0.071932888,0.893846282,0.020041056,0.97851482,No change
Nip7,0.002530118,0.993829018,1.012324383,0.021686994,-0.870233152,0.126746106,No change
Nipbl,0.481419964,0.097761523,0.611247384,0.131453441,-0.052477558,0.936060022,No change
Nipsnap3b,-0.046973782,0.893377154,-0.249852279,0.57983739,0.110056258,0.87545913,No change
Nisch,0.079692929,0.783605094,-1.246932106,0.004927233,1.519633153,0.010392429,Buffered (Special)
Nktr,0.023646096,0.949752995,0.879677611,0.038580687,-0.652316626,0.25547482,No change
Nln,0.076544693,0.81857024,-0.285733504,0.554516335,0.429728855,0.475706875,No change
Nmd3,0.059526885,0.868318008,-0.241322493,0.600692684,0.369488536,0.520963556,No change
Nme1,0.134325848,0.651335869,2.586267342,2.36E-07,-2.125423857,0.000946275,Buffered (Special)
Nme3,0.02332067,0.946606296,1.940965289,0.000132464,-1.659355182,0.013551739,Buffered (Special)
Nmi,-0.050374801,0.876517306,0.041469154,0.947965915,-0.134375882,0.852452701,No change
Nmt1,0.161218244,0.543350743,0.071718276,0.890172178,0.262976706,0.681805607,No change
Noc2l,0.112064002,0.733743258,-0.55214349,0.185283151,0.787283127,0.118055868,No change
Noc3l,1.112440853,0.012913197,0.335680332,0.490642247,0.556342204,0.349247477,No change
Nol10,0.286783522,0.31759169,0.246860095,0.60511435,0.206732311,0.754076938,No change
Nol11,0.987211211,0.005805629,-0.178590998,0.715388847,1.188076647,0.026542137,Exclusive
Nol12,0.030408002,0.930244807,1.257121743,0.016242093,-0.960502304,0.131478746,No change
Nol6,0.373695912,0.23129841,-0.273105839,0.560382433,0.916211671,0.094283967,No change
Nol7,0.015727831,0.966189899,1.41885088,0.003055049,-1.248421173,0.039939544,Buffered (Special)
Nol8,0.603014327,0.116368739,-0.158285459,0.746577082,0.925737912,0.091362264,No change
Nol9,0.187892663,0.500963026,-2.587380269,1.30E-07,3.100188213,8.84E-08,Buffered (Special)
Nolc1,1.181389409,0.001877858,0.021758709,0.973446609,1.10772244,0.032174772,Exclusive
Nom1,0.141526158,0.623448835,0.31616052,0.493862596,-0.001169888,0.999545243,No change
Nomo1,-0.14188904,0.638622005,-0.510879568,0.231083362,0.228360665,0.72117746,No change
Nono,0.296929469,0.31518145,0.119299835,0.811745076,0.277390766,0.638628506,No change
Nop14,0.865317597,0.021232618,0.178442793,0.716562833,0.613988221,0.251016686,No change
Nop16,0.010314176,0.975309075,0.912290244,0.048739557,-0.743934166,0.205635574,No change
Nop2,0.367814195,0.238297497,-0.464247679,0.281975214,1.084314236,0.041889241,No change
Nop53,0.011119442,0.975844383,0.275469853,0.57719606,-0.209242358,0.757577039,No change
Nop56,0.267271178,0.352837131,0.30382644,0.516966989,0.032186174,0.964510619,No change
Nop58,0.11145152,0.714947925,0.036999921,0.952862736,0.194604367,0.766994711,No change
Notch1,-0.031650781,0.928405884,0.964223756,0.04830258,-0.901568789,0.13809349,No change
Notch2,0.128009491,0.649037559,1.412398213,0.002797444,-0.799212969,0.184491114,No change
Npc1,-0.115201054,0.667590802,0.527079331,0.2517517,-0.834437202,0.14570565,No change
Npc2,-0.071921738,0.834096151,0.796735398,0.069398475,-0.913957354,0.108841944,No change
Npepps,0.065462867,0.865231897,0.268950989,0.554516335,-0.110774733,0.874627524,No change
Npm1,0.343155352,0.227710701,1.784921192,6.65E-05,-1.155192629,0.031138617,Buffered (Special)
Npm3,0.084169449,0.80845525,2.20398889,5.44E-06,-1.855969231,0.002493585,Buffered (Special)
Nptn,-0.008863714,0.979393615,-2.491986128,3.89E-08,2.452932989,5.45E-06,Buffered (Special)
Nqo2,-0.029887267,0.922065368,-0.085122825,0.870259963,-0.013964277,0.984343056,No change
Nr2c2,-0.034694379,0.916377672,-0.262964894,0.597792717,0.142586336,0.84445875,No change
Nr3c1,0.018241793,0.959774684,0.074139218,0.893955968,-0.013196162,0.985845406,No change
Nrbp1,0.025855635,0.941958692,-0.466901793,0.281975214,0.49117134,0.390094858,No change
Nrd1,0.343290702,0.246705428,-0.329571163,0.446089791,0.822975488,0.096375999,No change
Nrde2,0.157128194,0.516365799,0.708141978,0.112586335,-0.16496859,0.814698893,No change
Nrg1,-0.000308856,0.997523871,0.016815547,0.982294583,0.001792653,0.997990666,No change
Nrros,-0.014464665,0.96763269,-0.612772321,0.134886212,0.549706212,0.292766371,No change
Nsa2,-0.043550044,0.912598045,1.430181405,0.003069997,-1.456027281,0.01643255,Buffered (Special)
Nsd1,0.409838969,0.188854729,0.713307699,0.09519301,-0.131606898,0.837508448,No change
Nsd2,0.653574623,0.05130141,0.270096246,0.553066295,0.36618606,0.514882351,No change
Nsd3,-0.021575325,0.955903611,-0.35971745,0.449551608,0.280815614,0.659390785,No change
Nsf,0.179358313,0.520791395,-0.176063162,0.711466046,0.516509704,0.336388146,No change
Nsfl1c,0.015537007,0.96763269,0.279153164,0.57983739,-0.204191502,0.767221443,No change
Nsmce1,-0.011207758,0.975417628,1.060135699,0.018398708,-1.009696643,0.067829754,No change
Nsmce2,-0.02674188,0.9306495,0.159849732,0.760587779,-0.201080771,0.774125874,No change
Nsmce4a,0.038496796,0.91816064,0.130223215,0.807955827,-0.044439708,0.953318341,No change
Nsrp1,0.039472838,0.915421617,0.738846305,0.090741242,-0.538957209,0.340451964,No change
Nsun2,0.508385747,0.116368739,-0.373243736,0.380591065,1.042914296,0.036041319,No change
Nt5c,-0.33628834,0.249525956,1.561160966,0.002571494,-2.35137759,0.001003767,Buffered (Special)
Nt5c2,0.087962439,0.757604012,-0.734850748,0.100859575,0.98774992,0.092884902,No change
Nt5dc2,-0.047401226,0.888267826,-1.004068564,0.052526907,0.590939632,0.339119234,No change
Nub1,-0.035998708,0.913821284,-0.457108748,0.274044069,0.27703009,0.653831421,No change
Nubp2,0.065609927,0.850528672,-0.187980964,0.720719605,0.294811076,0.647542405,No change
Nucb1,-0.104988288,0.75613628,-1.151092906,0.008235232,0.775272963,0.169949648,No change
Nucb2,-0.312039877,0.275857274,-0.634111667,0.187340268,0.21905228,0.74482094,No change
Nucks1,0.227449151,0.431367425,2.078962716,7.74E-07,-1.582124296,0.001651727,Buffered (Special)
Nudc,0.099595466,0.770966783,0.779091668,0.099474968,-0.508284716,0.385551154,No change
Nudcd1,0.025405419,0.938556813,-0.324616313,0.4802012,0.370928887,0.535326333,No change
Nudcd3,-0.044428365,0.895501645,0.006999316,0.992002978,-0.113300176,0.876704811,No change
Nudt14,0.026536554,0.938488783,1.072588832,0.034519422,-0.787524688,0.202770248,No change
Nudt21,-0.043647948,0.907485585,1.152272477,0.005686813,-1.223804232,0.021728366,Buffered (Special)
Nudt4,-0.193704718,0.471596608,-0.153485141,0.751649284,-0.220826485,0.740482145,No change
Nudt5,0.000914781,0.997523871,0.289829325,0.530230738,-0.239561584,0.71836831,No change
Nuf2,0.114713268,0.711230641,-0.184108342,0.698560177,0.4179265,0.442040525,No change
Nufip1,0.078755778,0.783278435,-0.008956338,0.988421767,0.220254682,0.741305598,No change
Nufip2,0.094517182,0.771206355,-0.047048625,0.943480949,0.225943652,0.725222369,No change
Numa1,-0.079755617,0.824098942,0.278420818,0.564060097,-0.367623068,0.537093769,No change
Nup107,0.715678993,0.043611526,-0.672286411,0.102957748,1.564772462,0.004324066,Exclusive
Nup133,0.846827352,0.022646835,-0.086598339,0.869227684,0.966955178,0.06375191,No change
Nup153,0.220481581,0.427622791,0.31672423,0.509120426,0.078132722,0.92003667,No change
Nup155,1.107927914,0.003474518,0.042017566,0.947459896,0.895000329,0.131978331,No change
Nup160,1.022975549,0.007114855,-0.609219557,0.204458119,1.773295161,0.007247545,Exclusive
Nup188,0.917509454,0.013779534,-0.418489531,0.387971424,1.427398178,0.028323582,Exclusive
Nup205,1.290127326,0.000260624,-0.134085156,0.799649029,1.323311319,0.032964047,Exclusive
Nup210,0.215528548,0.456504003,0.624116297,0.177159438,-0.202040341,0.763943407,No change
Nup214,0.730992785,0.071918616,-0.306392592,0.533336285,1.163503051,0.062644672,No change
Nup50,0.043429348,0.910497274,0.11690227,0.817188314,-0.007095631,0.99201516,No change
Nup54,0.01451182,0.967067084,-0.122851562,0.809680287,0.151884272,0.8246914,No change
Nup62,0.033445374,0.921905533,0.016012904,0.982294583,0.079282676,0.914100575,No change
Nup85,0.119681369,0.697555173,0.131458071,0.794323292,0.105809755,0.88066513,No change
Nup88,0.375149673,0.22903119,-0.161692165,0.734543211,0.690362412,0.174396048,No change
Nup93,0.466873209,0.172720459,-0.3057024,0.488977852,0.985585204,0.063927762,No change
Nup98,1.375933829,0.000248318,0.262322146,0.59152222,0.830594243,0.153210673,No change
Nusap1,0.134687262,0.638622005,-0.423834383,0.320929895,0.702013868,0.203495659,No change
Nutm1,0.157949316,0.555853906,-0.091856983,0.864774896,0.430257216,0.462056237,No change
Nvl,0.455317259,0.185788032,0.086540681,0.871320764,0.552605349,0.312664145,No change
Nxf1,0.45649788,0.176240961,0.16125988,0.739269937,0.391332692,0.500570655,No change
Oat,0.047140369,0.895501645,-0.103768056,0.837762636,0.207079467,0.749830444,No change
Oaz1,-0.014363817,0.96763269,0.998075311,0.031668032,-0.93025952,0.115034857,No change
Ociad1,-0.142989871,0.629244099,0.142558167,0.77932245,-0.390808794,0.501659068,No change
Odc1,0.433708126,0.196081685,0.842395679,0.058509334,-0.095946756,0.895166467,No change
Odf2,0.372786422,0.22903119,-3.028467683,5.50E-10,3.711702524,4.64E-10,Buffered (Special)
Oga,0.050409521,0.897133808,-0.144674942,0.77932245,0.222155305,0.734864847,No change
Ogdh,0.427804232,0.194798061,-0.137234201,0.784776556,0.694828219,0.23702267,No change
Ogfr,0.120056282,0.674522892,0.73463795,0.1031508,-0.339763884,0.576747185,No change
Ogfrl1,-0.182664428,0.438067372,0.076430031,0.885194273,-0.546352283,0.348732491,No change
Ogt,0.057656,0.874926988,0.551691824,0.244886149,-0.328121737,0.599239937,No change
Ola1,0.198144093,0.478026658,0.514049143,0.245076168,-0.095225516,0.899685639,No change
Olfm4,-0.252451094,0.385521379,-0.607537669,0.223145462,0.209531414,0.759702499,No change
Olfml2b,-0.744631731,0.087658447,-0.337342446,0.502410825,-0.301441329,0.639784638,No change
Olr1,-0.263317872,0.352837131,-1.386424228,0.003251507,0.674213037,0.250829793,No change
Opa1,0.06439413,0.865231897,-0.140597408,0.787478633,0.261636898,0.681635322,No change
Orc3,0.069968741,0.834096151,-0.867204484,0.044022107,1.042044835,0.06231889,No change
Os9,-0.228651586,0.412169018,-0.549768127,0.191998076,0.100862662,0.89241668,No change
Osbp,-0.016476495,0.963862289,-0.282611045,0.551258426,0.234419676,0.718262254,No change
Osbpl11,0.024366072,0.945185031,-0.392598499,0.381037952,0.430343072,0.462581387,No change
Osbpl2,-0.287257338,0.32047004,-1.440783148,0.000722593,0.712198121,0.182571097,No change
Osbpl8,0.037575006,0.921723887,-1.545419383,0.004118749,1.561052728,0.01914535,Buffered (Special)
Osbpl9,-0.128118838,0.664878384,-1.968370109,8.48E-05,1.498013297,0.018079294,Buffered (Special)
Oser1,-0.019156442,0.955903611,-0.212865766,0.643481522,0.135973046,0.844043086,No change
Osgep,0.014757506,0.96763269,0.658704405,0.143909205,-0.510000897,0.383960527,No change
Ostf1,-0.118059409,0.707731208,0.338826688,0.454232514,-0.540147133,0.328566692,No change
Otub1,0.038796356,0.912598045,0.312251569,0.515532301,-0.156778877,0.8246914,No change
Otud4,-0.005198128,0.987241338,0.394994147,0.395324893,-0.338657994,0.581966352,No change
Otud6b,-0.065904812,0.851289324,0.2493196,0.587550692,-0.374573795,0.519964467,No change
Otulinl,-0.149992106,0.543981779,-0.105238333,0.842260212,-0.25686634,0.694433427,No change
Oxct1,0.180363279,0.480048946,0.367675431,0.40335469,0.069895322,0.929900452,No change
Oxr1,-0.092458532,0.733743258,-3.547831738,1.06E-10,3.037868263,2.19E-05,Buffered (Special)
Oxsr1,0.054099627,0.86839123,0.788254103,0.061627536,-0.478042261,0.401641864,No change
P4ha1,-0.315809127,0.288253247,-0.190552096,0.697621741,-0.234787616,0.715546381,No change
P4hb,0.014821206,0.969358708,-0.443067549,0.28344341,0.445750525,0.407316629,No change
Pa2g4,0.349309156,0.22478961,0.647681312,0.167267169,-0.189055619,0.782061654,No change
Pabpc1,0.227885648,0.42119751,1.082910495,0.010830413,-0.644599205,0.206088813,No change
Pacs1,-0.050656202,0.881155589,-1.467290143,0.004182542,1.127581175,0.075590123,No change
Pacsin2,-0.033719832,0.919600018,-1.1144164,0.006892623,0.86075698,0.123487238,No change
Padi2,-0.207189583,0.408968265,-0.620490854,0.151505127,0.055722523,0.940449028,No change
Padi4,-0.06007038,0.86839123,-2.095143773,6.72E-07,1.843517437,0.000548599,Buffered (Special)
Paf1,0.064895858,0.863189907,-0.058093378,0.917275295,0.19381444,0.77095367,No change
Pafah1b1,-0.027647592,0.941958692,0.317947692,0.468734905,-0.346763008,0.539932223,No change
Pafah1b2,0.003561797,0.990307971,-0.304754502,0.50561005,0.289870106,0.641904005,No change
Paics,0.101950901,0.757604012,-0.350319096,0.415939022,0.546967181,0.303072437,No change
Paip1,-0.033732169,0.915421617,1.227973877,0.005686813,-1.238234264,0.04392523,Buffered (Special)
Paip2,-0.156274364,0.568160201,-0.042786241,0.940796531,-0.273429012,0.663250626,No change
Pak1,0.025637945,0.940672025,-0.452191327,0.325834824,0.447315466,0.462581387,No change
Pak1ip1,0.075116378,0.825773332,0.653115445,0.139440626,-0.381315298,0.51966839,No change
Pak2,-0.043549602,0.912598045,0.419510555,0.329170389,-0.456115252,0.39548952,No change
Palm,-0.063567203,0.854051061,-0.325486896,0.501841894,0.131034866,0.856263492,No change
Pam,-0.187913386,0.47915607,1.334281747,0.005821569,-1.882898393,0.001620489,Buffered (Special)
Pan3,0.099611254,0.75613628,1.506796791,0.001220451,-1.031971616,0.084104502,No change
Pank3,-0.049737323,0.89065872,0.391023274,0.397717754,-0.454326478,0.443768093,No change
Papola,0.043873898,0.910497274,-0.531694765,0.227623387,0.56984156,0.321248823,No change
Papss2,0.012954262,0.97391125,-1.980157815,5.00E-05,1.980143016,0.000924303,Buffered (Special)
Parg,0.053613221,0.869962834,-0.197462017,0.697947325,0.313632158,0.61994066,No change
Park7,0.262506125,0.367978176,1.756329981,0.000438925,-1.092821137,0.071675286,No change
Parl,-0.059992264,0.865231897,1.080510531,0.013443046,-1.204726668,0.033098632,Buffered (Special)
Parn,0.127084994,0.6349727,-0.435446958,0.319162239,0.750844196,0.189634249,No change
Parp1,0.74457564,0.017993085,-0.343352961,0.421350849,1.194513859,0.015627261,Exclusive
Parp10,-0.41889331,0.199033394,0.157357774,0.763973328,-0.762421082,0.181617578,No change
Parp14,0.999991695,0.012913197,0.329318923,0.491733122,0.491691288,0.400319375,No change
Parp3,0.021787696,0.952119893,-0.326187479,0.475441064,0.349095055,0.564338063,No change
Parp4,0.170003636,0.488759396,0.501596539,0.266045695,-0.009848955,0.98968154,No change
Parp8,0.179817819,0.543981779,-0.191908053,0.685239651,0.490238129,0.358156483,No change
Parp9,0.065732351,0.830649567,-0.323721262,0.473522468,0.499220578,0.389143201,No change
Parvg,0.090710619,0.771955967,-0.59394218,0.151477046,0.773050655,0.167866594,No change
Pask,0.415855942,0.19584114,0.340452125,0.476747101,0.272174514,0.673524285,No change
Patl1,-0.030236389,0.929171106,-0.147497697,0.780108689,0.071738069,0.926351022,No change
Paxbp1,-0.017309016,0.959774684,0.442782979,0.331430218,-0.414706327,0.491837024,No change
Pbdc1,-0.071612879,0.828831334,0.595317717,0.187340268,-0.728022861,0.204518115,No change
Pbk,0.111387123,0.711099927,0.052948757,0.927118299,0.191299253,0.769202521,No change
Pbrm1,0.555799688,0.093879352,0.286433906,0.542892476,0.262369576,0.673970445,No change
Pbx3,-0.00103155,0.995774768,-0.245328842,0.594080953,0.217472224,0.740541834,No change
Pbxip1,-0.2630898,0.300249542,0.317285924,0.499871033,-0.839802574,0.170408554,No change
Pcbp1,0.104197584,0.75613628,0.25953936,0.580163276,-0.062806421,0.936698642,No change
Pcbp2,0.185513207,0.527395295,0.178587055,0.721340407,0.083680795,0.911307185,No change
Pcf11,0.164626744,0.54133222,-0.015304538,0.980904656,0.363188503,0.540159668,No change
Pcgf5,0.013756377,0.96763269,0.601272901,0.156006563,-0.450375515,0.440991488,No change
Pcid2,0.10656605,0.699045231,-0.131997185,0.796873957,0.40032997,0.497970817,No change
Pck2,0.053860614,0.86614369,0.345609743,0.455642107,-0.121566084,0.869496889,No change
Pclaf,-0.04441546,0.893377154,1.535023393,0.000427698,-1.643202044,0.0046244,Buffered (Special)
Pcm1,0.748787249,0.017076124,0.200774628,0.673628336,0.478232976,0.356206748,No change
Pcna,0.15919238,0.588453156,0.909031053,0.031429791,-0.449018152,0.438129557,No change
Pcnt,1.017703684,0.013779534,0.452867143,0.329153251,0.350068977,0.574285112,No change
Pcyox1,-0.070517616,0.842698679,-1.351367381,0.001262671,1.059230451,0.048785277,Buffered (Special)
Pcyt1a,-0.101986803,0.754739081,-1.678380735,0.000359619,1.307228687,0.026302055,Buffered (Special)
Pdap1,-0.062474576,0.865231897,1.318442133,0.008127804,-1.395157845,0.033562573,Buffered (Special)
Pdcd11,1.959821572,5.02E-06,0.497484033,0.256457212,1.161485139,0.042234359,Exclusive
Pdcd4,0.104087516,0.757604012,1.005466221,0.021932583,-0.72234763,0.175109848,No change
Pdcd5,0.087847268,0.757714632,2.525648623,7.72E-07,-2.003214851,0.003700617,Buffered (Special)
Pdcd6ip,0.10553652,0.75613628,-0.189661393,0.698987857,0.360349721,0.534296318,No change
Pdcl,-0.138377885,0.612882094,-0.730806286,0.098441066,0.296813229,0.630538858,No change
Pdcl3,0.112322327,0.727933995,0.653624822,0.139977079,-0.350809341,0.552675956,No change
Pdha1,0.057046291,0.868089868,0.047788507,0.934109753,0.107722507,0.880126619,No change
Pdhb,-0.034032874,0.925013557,0.356153304,0.420640718,-0.390965343,0.493419947,No change
Pdhx,0.019263372,0.95776508,-0.09906236,0.850198093,0.146869324,0.830312977,No change
Pdia3,0.092939743,0.789557288,-0.199440215,0.688355782,0.32720165,0.587650843,No change
Pdia4,-0.0823863,0.81857024,-0.697839225,0.082738209,0.498115364,0.34186295,No change
Pdia5,0.023199393,0.943211925,-0.087141475,0.875411016,0.143119855,0.838962321,No change
Pdia6,0.056705289,0.881155589,0.153546164,0.753428451,-0.036169283,0.962639969,No change
Pds5a,0.567889301,0.088512076,0.26819957,0.586765875,0.247559525,0.710988271,No change
Pds5b,0.826871625,0.038804781,0.240144944,0.619554511,0.518139885,0.366011021,No change
Pdxdc1,0.197962253,0.461086801,-1.323438102,0.002101229,1.866869295,0.000901698,Buffered (Special)
Pdzd8,-0.013082012,0.970918533,-0.210265471,0.668669824,0.169179848,0.806972098,No change
Pecam1,-0.170315865,0.558923757,-0.771872958,0.061493158,0.381928549,0.49288807,No change
Pelp1,0.082638117,0.80845525,0.00047247,0.99917072,0.165818875,0.807109496,No change
Penk,-1.056004097,0.031722048,0.54268744,0.220822178,-1.804786168,0.004122141,Exclusive
Pepd,0.112331055,0.717655179,-0.378631497,0.422661669,0.569849124,0.335720669,No change
Pes1,0.135507265,0.656304521,-0.151938235,0.761957696,0.366120066,0.526440782,No change
Pet100,-0.017801233,0.959774684,3.496217939,5.76E-10,-3.446947748,4.09E-06,Buffered (Special)
Pex19,-0.135199211,0.588453156,-0.296226063,0.517408828,-0.080850218,0.915544696,No change
Pex5,0.020399095,0.955792903,-0.083205869,0.874895166,0.133282024,0.849846034,No change
Pex6,-0.072772056,0.834096151,0.199895597,0.684569932,-0.329350847,0.578376941,No change
Pfas,0.753464467,0.050086565,1.201566852,0.028708738,-0.222931683,0.743292945,No change
Pfdn1,-0.029564082,0.92525908,1.794170739,0.000906856,-1.765205807,0.016233122,Buffered (Special)
Pfdn2,-0.022578849,0.952119893,2.220032272,1.04E-05,-2.201152302,0.001003767,Buffered (Special)
