,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Igbp1b,0,NA,NA,NA,NA,NA
Igdcc3,0,NA,NA,NA,NA,NA
Igdcc4,1.388193906,0.99278528,3.353893767,0.296009757,0.76722263,NA
Igf1,8.177788813,-1.288785525,1.458181939,-0.883830399,0.376787774,NA
Igf1r,419.5039035,0.283578336,0.315381344,0.899160149,0.368567363,0.871261734
Igf2,0,NA,NA,NA,NA,NA
Igf2bp1,0.300952569,2.663192641,6.903546009,0.385771694,0.69966576,NA
Igf2bp2,10.11991013,-0.110758622,1.478974149,-0.074888815,0.940303176,NA
Igf2bp3,418.2671276,0.034423655,0.372229193,0.09247973,0.926316895,0.993011101
Igf2r,53.00352224,-1.098070998,0.824584917,-1.331665151,0.182970246,NA
Igfals,0.081801057,0.33835232,6.961928962,0.04860037,0.961237775,NA
Igfbp1,0,NA,NA,NA,NA,NA
Igfbp2,0.091418176,-3.03607124,7.015151425,-0.432787699,0.665169011,NA
Igfbp3,0.601850905,-1.610301145,5.347693967,-0.301120662,0.763322486,NA
Igfbp4,418.4765384,0.754373737,0.37037654,2.036775161,0.041672579,0.570490301
Igfbp5,2.988517196,-2.264819628,2.862833354,-0.791111234,0.428879084,NA
Igfbp6,0.743619824,0.868887737,4.130192987,0.21037461,0.833375308,NA
Igfbp7,1.388157533,-3.239312488,3.747645434,-0.864359381,0.387390499,NA
Igfbpl1,0,NA,NA,NA,NA,NA
Igfl3,0,NA,NA,NA,NA,NA
Igflr1,0.710198012,2.794462246,4.822565001,0.57945559,0.562281804,NA
Igfn1,1.313115989,-3.224370711,4.191644791,-0.769237584,0.441752283,NA
Ighmbp2,60.03689718,-0.312988818,0.569894543,-0.549204799,0.582864912,NA
Igip,0.573695446,-5.348032298,5.984932061,-0.893582792,0.371545157,NA
Igll1,0.611912959,0.673868918,4.738594562,0.142208604,0.886915236,NA
Iglon5,0.054407118,-0.670179936,7.034394423,-0.095271873,0.924098883,NA
Igsf1,0.462870069,-1.339021608,6.494813731,-0.206167823,0.836659821,NA
Igsf10,0,NA,NA,NA,NA,NA
Igsf11,0.218770752,2.148312075,6.909813862,0.310907373,0.755871039,NA
Igsf21,0,NA,NA,NA,NA,NA
Igsf23,1.740069992,-0.025920577,3.278696976,-0.007905756,0.993692185,NA
Igsf3,1.444666019,-3.464238494,3.238037765,-1.069857347,0.284683524,NA
Igsf5,0.274254527,-4.767298405,6.951145815,-0.685829147,0.492820854,NA
Igsf6,1494.63917,-0.251693502,0.318016347,-0.791448317,0.428682424,0.885404738
Igsf8,289.1521735,0.314548867,0.402404839,0.781672676,0.434406964,0.887485625
Igsf9,0.182836351,-4.165831137,6.967719195,-0.597875864,0.549922765,NA
Igsf9b,0.325931547,0.875184105,5.946774534,0.147169545,0.882998198,NA
Igtp,108.633012,-0.379772246,0.490526941,-0.77421282,0.438804948,NA
Ihh,0.242074223,0.886162687,6.887950278,0.128654048,0.897631397,NA
Iigp1,1.223547401,1.899571499,3.477900942,0.546183325,0.584939928,NA
Ik,1031.407793,-0.66778268,0.343168789,-1.945930694,0.051663065,0.623602446
Ikbip,38.85341625,-0.967302608,0.72058531,-1.34238458,0.179471332,NA
Ikbkb,572.547972,0.373391101,0.296087841,1.261082183,0.207279239,0.809574337
Ikbke,153.5452891,0.761870692,0.481850057,1.581136459,0.11384684,NA
Ikbkg,316.926807,0.138735435,0.368362035,0.376627942,0.706450119,0.961124114
Ikzf1,574.4192071,0.58175658,0.334561409,1.738863375,0.082058798,0.695290264
Ikzf2,609.1540999,-0.056980732,0.314921089,-0.180936538,0.856417389,0.983183142
Ikzf3,98.17853039,-0.403549312,0.565806357,-0.713228665,0.475704271,NA
Ikzf4,0.350649136,-1.773897933,6.409005941,-0.27678207,0.781947449,NA
Ikzf5,119.8553857,0.695765454,0.651652766,1.067693548,0.28565877,NA
Il10,0,NA,NA,NA,NA,NA
Il10ra,56.93768948,0.193432192,0.726234758,0.2663494,0.789970131,NA
Il10rb,530.3962604,-0.162959143,0.350815498,-0.464515234,0.642278648,0.947059306
Il11,0.025729465,0.535266972,7.06555854,0.075757206,0.939612263,NA
Il11ra1,99.0792664,-0.562510711,0.759888544,-0.740254233,0.459145746,NA
Il11ra2,0,NA,NA,NA,NA,NA
Il12a,59.25849226,-1.856557079,1.07961915,-1.719640745,0.085497765,NA
Il12b,0,NA,NA,NA,NA,NA
Il12rb1,27.54488564,0.722145619,0.818159511,0.882646488,0.377427303,NA
Il12rb2,10.11572784,0.565241673,1.52027364,0.371802588,0.710039837,NA
Il13,0.05145893,1.507314396,6.995373051,0.215473054,0.829398518,NA
Il13ra1,139.8788832,-0.751070321,0.556135814,-1.35051601,0.176850522,NA
Il13ra2,0,NA,NA,NA,NA,NA
Il15,52.91824436,0.395933376,0.70714211,0.559906376,0.575543299,NA
Il15ra,45.95782847,-1.768892715,0.883201562,-2.002818824,0.045196739,NA
Il16,666.5384453,0.153240526,0.359823395,0.42587705,0.670197439,0.950539577
Il17a,0,NA,NA,NA,NA,NA
Il17b,0,NA,NA,NA,NA,NA
Il17c,0.054787878,1.589517048,6.991133444,0.227361852,0.820142381,NA
Il17d,0.025729465,0.535266972,7.06555854,0.075757206,0.939612263,NA
Il17f,0,NA,NA,NA,NA,NA
Il17ra,560.103669,-0.28707057,0.294133532,-0.975987227,0.329070794,0.855893267
Il17rb,2.342983152,-2.082083011,2.680515447,-0.776747254,0.437307902,NA
Il17rc,0.108814237,-0.279482082,6.944350239,-0.040245966,0.967897032,NA
Il17rd,0.027013179,-2.145274832,7.038296394,-0.304800297,0.760518255,NA
Il17re,0.698621673,-0.708169601,4.346094311,-0.16294391,0.870562598,NA
Il18,2.478435837,0.967440727,2.873048767,0.336729658,0.736320704,NA
Il18bp,20.12282372,-2.482801306,1.917845271,-1.294578527,0.195465664,NA
Il18r1,2.032224725,3.18398127,2.973098439,1.070930323,0.28420076,NA
Il18rap,125.9771952,0.36337044,0.600325522,0.605289008,0.544986984,NA
Il19,0,NA,NA,NA,NA,NA
Il1a,0.876530224,0.837641042,3.996085168,0.209615413,0.833967849,NA
Il1b,4.477036314,-1.126360245,1.905707689,-0.591045653,0.554489833,NA
Il1f10,0.025729465,0.535266972,7.06555854,0.075757206,0.939612263,NA
Il1f5,0,NA,NA,NA,NA,NA
Il1f6,0,NA,NA,NA,NA,NA
Il1f8,0,NA,NA,NA,NA,NA
Il1f9,9.873131811,-1.18990511,2.009933413,-0.592012204,0.553842416,NA
Il1r1,12.33845788,-0.202006511,1.258514498,-0.160511867,0.872477875,NA
Il1r2,37.84071684,-1.200714649,0.724325564,-1.657700224,0.097377989,NA
Il1rap,196.7180114,0.252806783,0.551816707,0.458135428,0.646855147,NA
Il1rapl1,0,NA,NA,NA,NA,NA
Il1rapl2,0,NA,NA,NA,NA,NA
Il1rl1,1.360593751,4.593042106,3.629739361,1.265391712,0.205730945,NA
Il1rl2,37.66567891,0.478386021,0.890245511,0.537364148,0.591016103,NA
Il1rn,36.665904,-1.071186143,0.923907911,-1.159407914,0.246289952,NA
Il2,2.055601929,1.149826152,3.062122541,0.375499718,0.707288856,NA
Il20,0,NA,NA,NA,NA,NA
Il20ra,6.635404548,1.539753534,2.148804109,0.716563007,0.473643777,NA
Il20rb,5.896493075,3.225042335,1.806722985,1.78502314,0.074257564,NA
Il21,0.128647324,2.826679273,6.949360686,0.406753858,0.684188779,NA
Il21r,130.5136284,0.551483185,0.522925394,1.054611598,0.291602997,NA
Il22,0,NA,NA,NA,NA,NA
Il22ra1,0,NA,NA,NA,NA,NA
Il22ra2,152.8990238,-0.124834294,0.503605747,-0.247880996,0.804226484,NA
Il23a,0.108433477,-1.681132798,7.009004243,-0.2398533,0.810443985,NA
Il23r,0.082181817,2.175676278,6.966941378,0.312285716,0.754823394,NA
Il24,0,NA,NA,NA,NA,NA
Il25,0,NA,NA,NA,NA,NA
Il27,2.382221357,2.058748847,2.7213572,0.75651548,0.449340195,NA
Il27ra,6.943719049,-1.845959664,1.949959543,-0.946665623,0.343809193,NA
Il2ra,2.092320164,0.727490301,2.968944543,0.245033308,0.806430642,NA
Il2rb,20.12673084,0.753810366,1.465913028,0.514225846,0.6070941,NA
Il2rg,83.50951829,0.17319441,0.620709895,0.27902634,0.780224611,NA
Il3,0,NA,NA,NA,NA,NA
Il31,0,NA,NA,NA,NA,NA
Il31ra,72.60630684,-0.580368777,0.566040871,-1.025312493,0.305215763,NA
Il33,3.362168728,0.937033864,2.490517789,0.376240583,0.706738048,NA
Il34,0.318283007,-3.402934981,6.620220363,-0.514021406,0.607237025,NA
Il3ra,176.6354516,-0.169097697,0.513782926,-0.329122842,0.742062839,NA
Il4,0.027013179,-2.145274832,7.038296394,-0.304800297,0.760518255,NA
Il4i1,2.717534419,-1.666995537,2.876723358,-0.579477179,0.562267241,NA
Il4ra,167.1612094,-0.244292801,0.440124798,-0.555053481,0.57885808,NA
Il5,0,NA,NA,NA,NA,NA
Il5ra,11.56353296,1.751419213,2.103925762,0.832452953,0.405153323,NA
Il6,0,NA,NA,NA,NA,NA
Il6ra,190.7794072,-0.49491604,0.403661014,-1.226068467,0.220172911,NA
Il6st,91.36840466,0.526764528,0.580479027,0.907465221,0.364160833,NA
Il7,0.1623184,1.645457736,6.918512575,0.237834031,0.812009823,NA
Il7r,2.774804053,1.083345494,2.759102187,0.392644208,0.694582283,NA
Il9,0,NA,NA,NA,NA,NA
Il9r,0.159892407,-0.142481654,6.913820832,-0.020608236,0.98355817,NA
Ildr1,0.537367709,2.303500468,5.586973281,0.412298458,0.680120679,NA
Ildr2,0.079755823,-1.333748729,7.019272712,-0.190012382,0.849299428,NA
Ilf2,543.4109846,-0.217396182,0.339501909,-0.640338614,0.521952482,0.919810556
Ilf3,418.2062708,0.035927391,0.314452492,0.114253795,0.909036609,0.989855543
Ilk,792.9767185,-0.200537385,0.297792532,-0.673413077,0.500684532,0.91300022
Ilkap,330.8526165,-0.218882383,0.404840752,-0.540662921,0.58873994,0.937417085
Ilrun,100.211971,0.458045447,0.525305646,0.871959877,0.383230266,NA
Iltifb,0,NA,NA,NA,NA,NA
Ilvbl,116.949589,-0.068033697,0.478674697,-0.142129295,0.886977879,NA
Immp1l,126.9146762,-0.121676677,0.539105476,-0.22570106,0.821433934,NA
Immp2l,3.166902962,0.492068523,2.472386894,0.199025696,0.842242644,NA
Immt,893.7531686,-0.215898753,0.269319604,-0.801645143,0.422758257,0.883212899
Imp3,85.89929397,-0.074302755,1.300754717,-0.057122802,0.954447372,NA
Imp4,329.5261887,0.513738252,0.346962983,1.480671648,0.138694093,0.747339105
Impa1,592.6975196,0.071191529,0.308643819,0.230659176,0.817579591,0.98123964
Impa2,168.0653069,0.24534165,0.481605805,0.509424196,0.61045492,NA
Impact,36.22716076,0.002990919,0.753623299,0.003968719,0.996833429,NA
Impad1,271.249491,0.111067623,0.389493954,0.285158787,0.775522494,0.976806615
Impdh1,33.78814147,-1.368332936,0.873883266,-1.565807459,0.1173937,NA
Impdh2,1058.051793,-0.062329098,0.379531871,-0.164226254,0.869553034,0.983183142
Impg1,0,NA,NA,NA,NA,NA
Impg2,0.487573253,0.787878905,5.797675842,0.135895646,0.891903777,NA
Ina,0.674719351,-2.340485036,5.053295936,-0.463160097,0.643249616,NA
Inafm1,13.46681831,-0.571426997,2.247082,-0.25429735,0.799265847,NA
Inafm2,66.44445451,0.498386848,2.097130869,0.237651763,0.8121512,NA
Inava,0,NA,NA,NA,NA,NA
Inca1,0.109575756,2.591327109,6.954828239,0.372593976,0.709450657,NA
Incenp,1041.153452,-0.399124049,0.305651371,-1.305814685,0.191615585,0.796001199
Inf2,118.031044,-0.368273488,0.628171765,-0.586262403,0.557699192,NA
Ing1,239.340295,0.590206113,0.431733431,1.367061412,0.171606057,NA
Ing2,79.9164347,-0.410277025,0.579147038,-0.708415995,0.478686963,NA
Ing3,335.9309447,0.215814959,0.329821397,0.654338867,0.512893511,0.916891184
Ing4,113.7092543,-0.488060625,2.08686684,-0.233872433,0.815084015,NA
Ing5,144.0022896,0.683921939,0.500113789,1.367532656,0.171458409,NA
Inha,0,NA,NA,NA,NA,NA
Inhba,3.177344511,-3.24638893,2.407594761,-1.34839508,0.177531346,NA
Inhbb,2.393124707,4.004808785,2.835950891,1.412157311,0.157903647,NA
Inhbc,0,NA,NA,NA,NA,NA
Inhbe,0,NA,NA,NA,NA,NA
Inip,212.8881035,0.155199107,1.481371085,0.104767205,0.916560534,NA
Inka1,53.23220508,-0.995480997,0.837073123,-1.189240186,0.234345165,NA
Inka2,1.213652458,0.599101382,4.203187701,0.142535005,0.886657431,NA
Inmt,0,NA,NA,NA,NA,NA
Ino80,227.6028184,-0.604397295,0.3893247,-1.552424739,0.120560628,NA
Ino80b,139.3476817,0.5192899,0.45774381,1.134455319,0.256603606,NA
Ino80c,194.2842152,0.075538504,0.579451342,0.130362117,0.896279937,NA
Ino80d,185.0490796,-0.114326633,0.384800938,-0.29710591,0.766385653,NA
Ino80e,185.5256398,0.219279663,0.436252871,0.502643483,0.615214952,NA
Inpp1,95.44512231,0.741070318,0.477273565,1.552716035,0.12049099,NA
Inpp4a,151.8922633,-0.453430054,0.440343525,-1.029718908,0.303141977,NA
Inpp4b,4.219545997,-2.80878152,1.938534565,-1.448920009,0.147359923,NA
Inpp5a,53.80335246,-0.312885395,0.709845166,-0.440779779,0.659372434,NA
Inpp5b,566.1659796,0.63594161,0.385727049,1.648682952,0.099212605,0.728410142
Inpp5d,936.2172426,0.135745603,0.393719152,0.344777749,0.730261462,0.970888156
Inpp5e,76.28542611,-0.090662775,0.568004787,-0.159616217,0.873183404,NA
Inpp5f,120.6426934,0.210608242,0.439342912,0.479370978,0.631674736,NA
Inpp5j,89.90903195,-0.274617766,0.613763211,-0.447432758,0.654562628,NA
Inpp5k,312.2561142,0.225332367,0.370699936,0.607856503,0.543282651,0.921024947
Inppl1,169.5648926,0.528184573,0.428236013,1.233395971,0.217428068,NA
Ins1,0,NA,NA,NA,NA,NA
Ins2,0,NA,NA,NA,NA,NA
Insc,0.082181817,2.175676278,6.966941378,0.312285716,0.754823394,NA
Insig1,62.25034173,-0.55152415,0.837208287,-0.658765756,0.5100462,NA
Insig2,70.86231812,-0.272281893,0.618176743,-0.44045962,0.659604252,NA
Insl3,0.027393939,0.580962775,7.063299519,0.082250905,0.934447194,NA
Insl5,0,NA,NA,NA,NA,NA
Insl6,1.171160533,-3.542472133,3.344145736,-1.059305548,0.289460649,NA
Insm1,0.025729465,0.535266972,7.06555854,0.075757206,0.939612263,NA
Insm2,0.107911282,2.570230243,6.955363082,0.369532146,0.711731117,NA
Insr,129.2259426,-0.824294363,0.500339264,-1.647470872,0.099461298,NA
Insrr,0.131976272,2.86204011,6.948613247,0.411886517,0.680422604,NA
Insyn1,0.027013179,-2.145274832,7.038296394,-0.304800297,0.760518255,NA
Insyn2a,0.091418176,-3.03607124,7.015151425,-0.432787699,0.665169011,NA
Insyn2b,1.366683127,-1.422293518,3.537164071,-0.402099956,0.687610465,NA
Ints1,187.8110414,-0.773642558,0.367731776,-2.103822974,0.035393892,NA
Ints10,418.5029605,-0.072150543,0.326281017,-0.221130066,0.82499116,0.98123964
Ints11,391.864879,0.090369381,0.390814274,0.231233573,0.817133349,0.98123964
Ints12,276.504611,-0.64477739,0.426794085,-1.510745844,0.130853217,0.745270712
Ints13,329.5661172,0.403107395,0.401669241,1.003580443,0.315580885,0.855498971
Ints14,199.165088,-0.32384151,0.478822527,-0.676328893,0.498831852,NA
Ints2,230.5309722,-0.270770293,0.493336211,-0.548855501,0.583104618,NA
Ints3,269.4711097,-0.438866069,0.364237296,-1.204890532,0.228245564,0.816900485
Ints4,379.3004732,0.355553123,0.363194261,0.978961291,0.327599106,0.855893267
Ints5,200.6504589,0.324283722,0.381266188,0.850544139,0.395022631,NA
Ints6,269.0486304,-0.359908827,0.458781496,-0.784488542,0.432753502,0.887485625
Ints6l,192.5152043,0.221090916,0.474741975,0.465707537,0.641424857,NA
Ints7,350.9756514,0.133802849,0.361262615,0.370375574,0.711102671,0.961434372
Ints8,320.3589771,0.554597362,0.473645831,1.170911523,0.241634343,0.832734093
Ints9,282.8900594,0.625762093,0.361809875,1.729532931,0.083713758,0.695658094
Intu,26.50224969,0.681153654,0.884871061,0.769777298,0.441432008,NA
Invs,31.09720552,0.154017295,0.821809814,0.187412333,0.851337354,NA
Ip6k1,140.5709609,0.031242486,0.506132418,0.061727889,0.95077953,NA
Ip6k2,82.24740654,-0.388097716,0.607579517,-0.638760368,0.522978834,NA
Ip6k3,0.882863877,4.031234406,4.177789804,0.964920351,0.334584707,NA
Ipcef1,79.95249494,0.74064202,0.814155865,0.90970544,0.362977874,NA
Ipmk,183.4330026,1.215913395,0.542123563,2.242871328,0.024905113,NA
Ipo11,219.0916141,0.275222562,0.427749975,0.643419235,0.519952105,NA
Ipo13,64.97875452,-0.210133446,0.637006923,-0.329876236,0.74149348,NA
Ipo4,58.99463831,0.484330217,0.599232746,0.808250585,0.418946343,NA
Ipo5,1016.87447,0.010940569,0.280692582,0.03897705,0.968908686,0.996843159
Ipo7,1142.848319,-0.148409349,0.278659574,-0.532582989,0.59432228,0.938961409
Ipo8,338.8430118,0.310798096,0.406100719,0.765322695,0.444079413,0.888357315
Ipo9,458.050148,0.412379105,0.380154565,1.084766943,0.27802489,0.846676756
Ipp,180.2818666,-0.170791755,0.364966468,-0.467965606,0.639809186,NA
Ippk,127.0461684,0.016193401,0.50699311,0.03194008,0.974519836,NA
Iqank1,0.053123404,1.548894762,6.993198679,0.22148588,0.82471413,NA
Iqca,0.027013179,-2.145274832,7.038296394,-0.304800297,0.760518255,NA
Iqca1l,0.054787878,1.589517048,6.991133444,0.227361852,0.820142381,NA
Iqcb1,35.54137906,-0.314407431,0.731053543,-0.430074423,0.667141505,NA
Iqcc,57.70250281,0.072582627,0.615320198,0.117959117,0.906100052,NA
Iqcd,2.773487068,-1.500451521,2.778972401,-0.539930343,0.589245072,NA
Iqce,57.10645559,0.182890862,0.568067261,0.321952828,0.747488431,NA
Iqcf1,0,NA,NA,NA,NA,NA
Iqcf3,0,NA,NA,NA,NA,NA
Iqcf4,0,NA,NA,NA,NA,NA
Iqcf5,0,NA,NA,NA,NA,NA
Iqcf6,0,NA,NA,NA,NA,NA
Iqcg,56.80562847,-0.246563249,0.63903083,-0.385839364,0.69961564,NA
Iqch,0,NA,NA,NA,NA,NA
Iqcj,0,NA,NA,NA,NA,NA
Iqck,2.683200747,-0.388145944,2.660210885,-0.14590796,0.883994048,NA
Iqcm,0,NA,NA,NA,NA,NA
Iqcn,0,NA,NA,NA,NA,NA
Iqgap1,2322.50902,0.068323354,0.423181217,0.161451763,0.8717376,0.983183142
Iqgap2,409.4870202,-0.378456121,0.355800981,-1.063673631,0.287476574,0.846676756
Iqgap3,157.347457,0.204868714,0.435471651,0.470452471,0.638031784,NA
Iqschfp,0.520049847,-2.799835883,5.646649299,-0.495840229,0.620007139,NA
Iqsec1,102.5420778,1.067205852,0.501684079,2.1272468,0.033399582,NA
Iqsec2,31.72228033,0.639029356,0.750055116,0.851976531,0.394227118,NA
Iqsec3,0.541980372,1.163347768,5.541982949,0.209915436,0.833733674,NA
Iqub,0.27317787,1.72325793,6.889485341,0.250128688,0.802487831,NA
Irak1,551.9878024,0.079350939,0.312849061,0.25363969,0.799773931,0.979879354
Irak1bp1,13.19412801,2.131017484,1.997583194,1.066797864,0.286063123,NA
Irak2,129.5444446,0.347320331,0.464703228,0.74740245,0.454820667,NA
Irak3,257.1815172,0.1947837,0.424686174,0.458653265,0.64648318,NA
Irak4,306.4435169,0.406413948,0.349865578,1.161628846,0.245386259,0.835501773
Ireb2,307.5774868,0.05178297,0.342084106,0.151374966,0.879679936,0.984090545
Irf1,238.823137,-0.456087753,0.384868575,-1.185048046,0.235998451,NA
Irf2,271.6222163,-0.710828839,0.336153612,-2.11459527,0.034464457,0.570331178
Irf2bp1,93.48320692,0.949410588,0.532662434,1.782386982,0.074686147,NA
Irf2bp2,769.514999,0.078348828,0.309967137,0.252764949,0.800449855,0.979879354
Irf2bpl,18.28634383,-0.121927729,1.016517268,-0.11994654,0.904525497,NA
Irf3,185.5286304,-0.190040795,0.410790805,-0.462621834,0.643635456,NA
Irf4,3.399836839,0.382240365,2.375365666,0.160918536,0.872157563,NA
Irf5,198.7103077,-0.166556372,0.428679697,-0.388533382,0.697621355,NA
Irf6,0.746055758,1.475338059,4.724441647,0.312277761,0.75482944,NA
Irf7,84.58260801,0.314026135,0.567595124,0.55325728,0.580087249,NA
Irf8,591.5564751,-0.69262596,0.397511348,-1.742405502,0.081437514,0.695290264
Irf9,368.5705213,0.434899424,0.385654472,1.127691899,0.25945006,0.846676756
Irgc1,0.11714764,-1.606746025,7.013512897,-0.229092902,0.81879671,NA
Irgm1,186.6343062,0.873978495,0.390301237,2.239240906,0.025140246,NA
Irgm2,83.94277531,0.122009539,0.538326489,0.226645987,0.82069903,NA
Irgq,22.35695061,0.067865908,0.954229424,0.071121165,0.943301324,NA
Irs1,0.522682543,1.861891483,4.969320646,0.374677268,0.7079005,NA
Irs2,38.18541753,0.159511689,0.795739617,0.200457142,0.841123073,NA
Irs3,0.506929723,1.378044077,5.446201067,0.253028498,0.800246191,NA
Irs4,0,NA,NA,NA,NA,NA
Irx1,0,NA,NA,NA,NA,NA
Irx2,0.118431355,-3.549178242,6.993192006,-0.507519061,0.611790665,NA
Irx3,0.489883249,-1.738479908,6.347143783,-0.273899563,0.784161807,NA
Irx4,0.027393939,0.580962775,7.063299519,0.082250905,0.934447194,NA
Irx5,24.42114948,-0.952041545,1.752327127,-0.543301265,0.586922394,NA
Irx6,0,NA,NA,NA,NA,NA
Isca1,77.97885246,0.009068516,2.090518225,0.004337927,0.996538846,NA
Isca2,117.0880627,-0.869869602,0.66269237,-1.312629571,0.1893078,NA
Iscu,208.6884083,-0.241939186,0.489619807,-0.494136844,0.621209539,NA
Isg15,40.26993808,-1.370582128,0.84407094,-1.623775992,0.104423626,NA
Isg20,14.30557872,-0.691637676,1.683929365,-0.410728437,0.681271673,NA
Isg20l2,156.4613524,-0.580211957,0.463327612,-1.252271484,0.210470956,NA
Isl1,0,NA,NA,NA,NA,NA
Isl2,0.054026359,-2.763116198,7.020908952,-0.393555338,0.69390936,NA
Islr,0.690973133,-2.877992157,4.935605223,-0.583108257,0.559820426,NA
Islr2,0.027393939,0.580962775,7.063299519,0.082250905,0.934447194,NA
Ism1,0.129931038,1.254046797,6.927713092,0.18101887,0.856352764,NA
Ism2,0,NA,NA,NA,NA,NA
Isoc1,415.5989483,0.288395053,0.359123413,0.803052774,0.421944232,0.883212899
Isoc2a,56.45168,0.325562368,0.650254951,0.500668802,0.616604232,NA
Isoc2b,30.43756735,-0.269793393,0.914886657,-0.294892696,0.768075852,NA
Ist1,573.2339174,0.156225345,0.30155988,0.518057459,0.60441818,0.940906582
Isx,0,NA,NA,NA,NA,NA
Isy1,236.0868816,-0.152324993,0.384007635,-0.396671782,0.691609511,NA
Isyna1,325.4597844,0.043612882,0.365096779,0.119455674,0.904914356,0.988605857
Itch,653.1297191,0.1461509,0.435027287,0.335958006,0.736902534,0.973099763
Itfg1,705.9604764,-0.007238739,0.353205701,-0.020494399,0.98364898,0.997594383
Itfg2,89.70017704,-0.350911312,0.474671605,-0.739271759,0.459741994,NA
Itga1,728.4961491,0.274837539,0.530041153,0.518521133,0.604094719,0.940906582
Itga10,0.685457515,-1.712707967,4.396799698,-0.389535136,0.696880324,NA
Itga11,0.896416964,1.742240891,4.342702645,0.401188162,0.688281596,NA
Itga2,5.94561621,-0.213319313,1.796152093,-0.118764615,0.905461843,NA
Itga2b,68.59446271,0.178399568,0.637339307,0.279913017,0.77954424,NA
Itga3,0.027013179,-2.145274832,7.038296394,-0.304800297,0.760518255,NA
Itga4,1087.037596,0.044727396,0.355123493,0.125948851,0.899772413,0.987181713
Itga5,341.385318,0.168582317,0.442495296,0.380981038,0.703217319,0.961124114
Itga6,445.8768907,-0.403983106,0.411265162,-0.982293527,0.325955263,0.855893267
Itga7,0.491372194,-2.205708301,5.779579377,-0.381638205,0.702729742,NA
Itga8,11.38992469,-1.440372387,1.2314008,-1.169702332,0.242120779,NA
Itga9,40.9160878,0.809669176,0.78552364,1.030738141,0.302663634,NA
Itgad,7.89574782,-0.321939394,1.352034246,-0.238114822,0.811792039,NA
Itgae,0.146206053,-0.552507264,6.938527636,-0.079628891,0.936532416,NA
Itgal,805.8234951,-0.325166068,0.321915106,-1.01009882,0.312447947,0.855498971
Itgam,269.1105474,0.545385882,0.798072175,0.683379146,0.494367294,0.910486143
Itgav,513.1778216,-0.109472951,0.467033182,-0.234400799,0.814673839,0.980822991
Itgax,46.34611167,-0.409067606,0.763340931,-0.535891093,0.592033821,NA
Itgb1,2192.012936,0.00634063,0.326227323,0.019436231,0.984493107,0.997594383
Itgb1bp1,100.6552275,-0.272401604,0.591647275,-0.460412167,0.645220403,NA
Itgb1bp2,0.47153875,-2.266954722,5.242176856,-0.432445296,0.665417803,NA
Itgb2,3883.158271,0.082338874,0.268859995,0.30625186,0.759412889,0.976806615
Itgb2l,151.1741134,-0.982154371,0.665355124,-1.476135578,0.1399075,NA
Itgb3,256.5303627,-0.293214045,0.387754301,-0.756185151,0.449538195,NA
Itgb3bp,49.72380918,-1.18938121,0.782325675,-1.520314682,0.128431906,NA
Itgb4,2.660496619,-0.970849566,2.92885818,-0.331477151,0.740284097,NA
Itgb5,646.9023598,0.315235332,0.288159959,1.093959525,0.27397273,0.846676756
Itgb6,0,NA,NA,NA,NA,NA
Itgb7,591.8066704,-0.967788479,0.412723304,-2.344884501,0.019032975,0.484733415
Itgb8,1.348578952,-0.861095767,3.670987126,-0.234567907,0.814544121,NA
Itgbl1,0.464359014,-0.954647865,6.543505873,-0.145892414,0.884006321,NA
Itih1,0,NA,NA,NA,NA,NA
Itih2,0,NA,NA,NA,NA,NA
Itih3,2.344044484,-1.627251816,3.229601398,-0.503855311,0.614363057,NA
Itih4,0.433166135,0.578455141,7.063601448,0.081892381,0.934732293,NA
Itih5,96.55790401,-1.029202584,0.621872467,-1.65500587,0.097923307,NA
Itk,6.685777424,2.520983446,2.034769034,1.238953121,0.215362859,NA
Itln1,0,NA,NA,NA,NA,NA
Itm2a,2.793277615,1.241554231,2.481013304,0.500422238,0.616777798,NA
Itm2b,8735.776044,-0.30347108,0.250098782,-1.213404868,0.224975066,0.812762035
Itm2c,451.8024427,-0.432423814,0.352072804,-1.228222713,0.219363375,0.809574337
Itpa,215.8962914,-0.178084836,0.391151493,-0.455283538,0.648905268,NA
Itpk1,74.43147858,0.37013331,0.583236261,0.634619852,0.525676377,NA
Itpka,0.315030714,2.735788299,6.604017317,0.414261224,0.678682808,NA
Itpkb,100.952642,0.131290807,0.483436059,0.271578431,0.785946186,NA
Itpkc,19.57812654,0.703160646,0.944486784,0.744489662,0.456580293,NA
Itpr1,454.6900576,-0.525565703,0.380338489,-1.381836753,0.167021831,0.78140247
Itpr2,134.8199569,-0.830162114,0.426798765,-1.945090244,0.051764118,NA
Itpr3,178.6184335,-0.202112269,0.424477276,-0.476143909,0.633971857,NA
Itprid1,0,NA,NA,NA,NA,NA
Itprid2,303.7247189,0.291008652,0.354172084,0.821658919,0.411271046,0.883212899
Itprip,295.1597464,-0.302515619,0.387430325,-0.780825864,0.43490492,0.887485625
Itpripl1,102.2427119,0.626204022,0.564838611,1.108642381,0.267584488,NA
Itpripl2,124.3644245,0.301931387,0.451247184,0.669104203,0.503429009,NA
Itsn1,10.4199612,1.515496636,1.547176823,0.979523874,0.327321198,NA
Itsn2,870.030438,0.156251194,0.419191746,0.372743966,0.709339011,0.961124114
